District,Year,Month,Precipitation,Latitude,Longitude
Mahottari,2020,7,561.1678116,26.883426,85.819526
Ilam,2020,7,717.1696533,26.879457,87.90406
Dhanusa,2020,7,516.3545015,26.829398,86.033434
Siraha,2020,7,498.0253152,26.757133,86.340126
Saptari,2020,7,595.6078966,26.616442,86.725082
Morang,2020,7,688.3568021,26.617733,87.472352
Sunsari,2020,7,627.9238294,26.65068,87.164867
Jhapa,2020,7,837.8553644,26.580276,87.913405
Humla,2020,8,80.73591943,30.031246,81.879939
Darchula,2020,8,237.9954547,29.891764,80.79208
Bajhang,2020,8,203.9897059,29.707187,81.177552
Mugu,2020,8,113.5021499,29.616697,82.370045
Bajura,2020,8,154.9704214,29.560981,81.563751
Baitadi,2020,8,288.0823698,29.505748,80.568945
Dolpa,2020,8,110.0113428,29.169672,83.051675
Jumla,2020,8,149.9313766,29.271429,82.216955
Kalikot,2020,8,177.6408044,29.193791,81.751297
Doti,2020,8,252.2532058,29.168435,80.894631
Dadeldhura,2020,8,268.7828596,29.223587,80.485935
Achham,2020,8,256.6957977,29.113284,81.297039
Mustang,2020,8,93.41715436,28.982166,83.857865
Dailekh,2020,8,308.7210793,28.877176,81.675712
Jajarkot,2020,8,297.9794138,28.864711,82.166041
Kanchanpur,2020,8,285.5472276,28.862743,80.321964
Kailali,2020,8,327.2177539,28.743479,80.875891
Rukum,2020,8,287.2207993,28.700602,82.663139
Surkhet,2020,8,317.7317775,28.63821,81.58624
Manang,2020,8,211.8718929,28.675265,84.224174
Myagdi,2020,8,216.284739,28.553634,83.460469
Gorkha,2020,8,221.5469459,28.319581,84.79061
Bardiya,2020,8,347.4183139,28.384409,81.399746
Salyan,2020,8,306.7425615,28.397541,82.137366
Baglung,2020,8,259.0845317,28.34594,83.253815
Kaski,2020,8,364.0825324,28.354788,83.998296
Rolpa,2020,8,315.6817344,28.343304,82.625385
Lamjung,2020,8,321.0352086,28.292067,84.430079
Parbat,2020,8,302.2134278,28.209591,83.680393
Rasuwa,2020,8,264.0802782,28.183009,85.410846
Pyuthan,2020,8,220.2192138,28.118619,82.866551
Dhading,2020,8,319.588746,27.950737,84.961925
Banke,2020,8,250.3144074,28.086256,81.827979
Gulmi,2020,8,216.8331263,28.093716,83.3024
Dang,2020,8,266.2471796,27.962875,82.417879
Syangja,2020,8,315.3827804,28.0212,83.804351
Sindhupalchok,2020,8,385.8086805,27.913888,85.737562
Dolakha,2020,8,297.1953834,27.783823,86.194733
Tanahu,2020,8,291.0010703,27.955538,84.252931
Arghakhanchi,2020,8,218.9591983,27.918662,83.073749
Solukhumbu,2020,8,297.2217763,27.712663,86.717251
Nuwakot,2020,8,361.0879743,27.914389,85.236035
Sankhuwasabha,2020,8,376.3790443,27.582582,87.277929
Palpa,2020,8,253.0494928,27.818993,83.625544
Taplejung,2020,8,351.1119369,27.581838,87.820592
Chitwan,2020,8,263.5268907,27.585455,84.436234
Nawalparasi,2020,8,252.8113944,27.633505,83.952535
Kapilbastu,2020,8,201.0146727,27.636098,82.989886
Ramechhap,2020,8,319.2157345,27.508253,86.170473
Kathmandu,2020,8,346.0775567,27.725003,85.334538
Rupandehi,2020,8,225.6968422,27.581858,83.389628
Kavre,2020,8,293.8393456,27.539266,85.618132
Bhaktapur,2020,8,327.5371969,27.679856,85.442301
Makwanpur,2020,8,301.3934589,27.469932,85.079392
Lalitpur,2020,8,270.661113,27.539145,85.341026
Okhaldhunga,2020,8,361.9329068,27.331806,86.418922
Bhojpur,2020,8,298.2685817,27.180734,87.067909
Parsa,2020,8,253.6555033,27.239618,84.780146
Sindhuli,2020,8,283.3176833,27.201824,85.943553
Khotang,2020,8,312.41565,27.169881,86.787232
Panchthar,2020,8,364.8930617,27.115552,87.774862
Bara,2020,8,228.386322,27.109749,85.070726
Tehrathum,2020,8,307.1929717,27.153802,87.547205
Rautahat,2020,8,241.0697075,27.002265,85.302537
Dhankuta,2020,8,251.5253209,26.991155,87.33102
Sarlahi,2020,8,251.9496253,26.985199,85.563792
Udayapur,2020,8,282.1948356,26.913352,86.696839
Mahottari,2020,8,228.0480132,26.883426,85.819526
Ilam,2020,8,391.7423543,26.879457,87.90406
Dhanusa,2020,8,211.0824663,26.829398,86.033434
Siraha,2020,8,214.1266759,26.757133,86.340126
Saptari,2020,8,228.3644372,26.616442,86.725082
Morang,2020,8,332.713397,26.617733,87.472352
Sunsari,2020,8,312.1807173,26.65068,87.164867
Jhapa,2020,8,365.8636682,26.580276,87.913405
Humla,2020,9,91.21168192,30.031246,81.879939
Darchula,2020,9,109.6825023,29.891764,80.79208
Bajhang,2020,9,117.2973453,29.707187,81.177552
Mugu,2020,9,94.6466506,29.616697,82.370045
Bajura,2020,9,116.2735684,29.560981,81.563751
Baitadi,2020,9,118.7429767,29.505748,80.568945
Dolpa,2020,9,93.67786765,29.169672,83.051675
Jumla,2020,9,83.69948317,29.271429,82.216955
Kalikot,2020,9,100.5691808,29.193791,81.751297
Doti,2020,9,137.8077642,29.168435,80.894631
Dadeldhura,2020,9,107.5299632,29.223587,80.485935
Achham,2020,9,174.3676342,29.113284,81.297039
Mustang,2020,9,103.8921008,28.982166,83.857865
Dailekh,2020,9,146.599021,28.877176,81.675712
Jajarkot,2020,9,165.9819567,28.864711,82.166041
Kanchanpur,2020,9,102.7315741,28.862743,80.321964
Kailali,2020,9,186.3393986,28.743479,80.875891
Rukum,2020,9,213.8857637,28.700602,82.663139
Surkhet,2020,9,200.690331,28.63821,81.58624
Manang,2020,9,223.4352179,28.675265,84.224174
Myagdi,2020,9,277.3029069,28.553634,83.460469
Gorkha,2020,9,254.8024582,28.319581,84.79061
Bardiya,2020,9,210.1093086,28.384409,81.399746
Salyan,2020,9,237.3894397,28.397541,82.137366
Baglung,2020,9,348.4340486,28.34594,83.253815
Kaski,2020,9,570.349153,28.354788,83.998296
Rolpa,2020,9,317.8471476,28.343304,82.625385
Lamjung,2020,9,422.149244,28.292067,84.430079
Parbat,2020,9,544.4889801,28.209591,83.680393
Rasuwa,2020,9,155.0197391,28.183009,85.410846
Pyuthan,2020,9,303.4932302,28.118619,82.866551
Dhading,2020,9,318.3133575,27.950737,84.961925
Banke,2020,9,226.1346986,28.086256,81.827979
Gulmi,2020,9,391.3739585,28.093716,83.3024
Dang,2020,9,340.9403579,27.962875,82.417879
Syangja,2020,9,476.7617202,28.0212,83.804351
Sindhupalchok,2020,9,202.1249813,27.913888,85.737562
Dolakha,2020,9,141.8790065,27.783823,86.194733
Tanahu,2020,9,446.2090827,27.955538,84.252931
Arghakhanchi,2020,9,344.7227404,27.918662,83.073749
Solukhumbu,2020,9,139.5262533,27.712663,86.717251
Nuwakot,2020,9,236.5152773,27.914389,85.236035
Sankhuwasabha,2020,9,233.3953128,27.582582,87.277929
Palpa,2020,9,358.7548453,27.818993,83.625544
Taplejung,2020,9,240.5623009,27.581838,87.820592
Chitwan,2020,9,432.7419593,27.585455,84.436234
Nawalparasi,2020,9,468.9607006,27.633505,83.952535
Kapilbastu,2020,9,322.7924719,27.636098,82.989886
Ramechhap,2020,9,164.4947495,27.508253,86.170473
Kathmandu,2020,9,231.414843,27.725003,85.334538
Rupandehi,2020,9,377.287097,27.581858,83.389628
Kavre,2020,9,199.7037496,27.539266,85.618132
Bhaktapur,2020,9,218.5183527,27.679856,85.442301
Makwanpur,2020,9,356.8670869,27.469932,85.079392
Lalitpur,2020,9,212.4647917,27.539145,85.341026
Okhaldhunga,2020,9,190.0122039,27.331806,86.418922
Bhojpur,2020,9,235.5797691,27.180734,87.067909
Parsa,2020,9,447.5946893,27.239618,84.780146
Sindhuli,2020,9,253.9021976,27.201824,85.943553
Khotang,2020,9,216.1037756,27.169881,86.787232
Panchthar,2020,9,326.1948345,27.115552,87.774862
Bara,2020,9,447.7698445,27.109749,85.070726
Tehrathum,2020,9,253.6082932,27.153802,87.547205
Rautahat,2020,9,424.9259447,27.002265,85.302537
Dhankuta,2020,9,240.6482404,26.991155,87.33102
Sarlahi,2020,9,384.8974761,26.985199,85.563792
Udayapur,2020,9,322.1167166,26.913352,86.696839
Mahottari,2020,9,347.1748411,26.883426,85.819526
Ilam,2020,9,419.387634,26.879457,87.90406
Dhanusa,2020,9,338.4857194,26.829398,86.033434
Siraha,2020,9,357.9926447,26.757133,86.340126
Saptari,2020,9,456.1906623,26.616442,86.725082
Morang,2020,9,544.4192463,26.617733,87.472352
Sunsari,2020,9,514.4966898,26.65068,87.164867
Jhapa,2020,9,637.4130672,26.580276,87.913405
Humla,2020,10,28.77993037,30.031246,81.879939
Darchula,2020,10,15.52131753,29.891764,80.79208
Bajhang,2020,10,18.7672079,29.707187,81.177552
Mugu,2020,10,25.84111366,29.616697,82.370045
Bajura,2020,10,19.19348237,29.560981,81.563751
Baitadi,2020,10,10.08473377,29.505748,80.568945
Dolpa,2020,10,35.05485164,29.169672,83.051675
Jumla,2020,10,30.26022251,29.271429,82.216955
Kalikot,2020,10,17.66513118,29.193791,81.751297
Doti,2020,10,9.16114632,29.168435,80.894631
Dadeldhura,2020,10,7.923011154,29.223587,80.485935
Achham,2020,10,11.02320374,29.113284,81.297039
Mustang,2020,10,31.04772608,28.982166,83.857865
Dailekh,2020,10,16.53170736,28.877176,81.675712
Jajarkot,2020,10,42.03286823,28.864711,82.166041
Kanchanpur,2020,10,8.125376126,28.862743,80.321964
Kailali,2020,10,9.577778564,28.743479,80.875891
Rukum,2020,10,33.29801621,28.700602,82.663139
Surkhet,2020,10,15.08808923,28.63821,81.58624
Manang,2020,10,47.22878027,28.675265,84.224174
Myagdi,2020,10,41.2672719,28.553634,83.460469
Gorkha,2020,10,41.22216106,28.319581,84.79061
Bardiya,2020,10,13.23366419,28.384409,81.399746
Salyan,2020,10,23.23261196,28.397541,82.137366
Baglung,2020,10,38.40586644,28.34594,83.253815
Kaski,2020,10,63.4383374,28.354788,83.998296
Rolpa,2020,10,29.42349346,28.343304,82.625385
Lamjung,2020,10,55.96932216,28.292067,84.430079
Parbat,2020,10,60.60085932,28.209591,83.680393
Rasuwa,2020,10,35.48176504,28.183009,85.410846
Pyuthan,2020,10,28.27081648,28.118619,82.866551
Dhading,2020,10,37.33138118,27.950737,84.961925
Banke,2020,10,19.56613273,28.086256,81.827979
Gulmi,2020,10,37.24032989,28.093716,83.3024
Dang,2020,10,30.79502285,27.962875,82.417879
Syangja,2020,10,56.52563596,28.0212,83.804351
Sindhupalchok,2020,10,45.09212989,27.913888,85.737562
Dolakha,2020,10,47.31293127,27.783823,86.194733
Tanahu,2020,10,51.70841084,27.955538,84.252931
Arghakhanchi,2020,10,31.32728895,27.918662,83.073749
Solukhumbu,2020,10,38.3242003,27.712663,86.717251
Nuwakot,2020,10,31.63880391,27.914389,85.236035
Sankhuwasabha,2020,10,49.06502264,27.582582,87.277929
Palpa,2020,10,49.29732597,27.818993,83.625544
Taplejung,2020,10,44.53932906,27.581838,87.820592
Chitwan,2020,10,48.54918875,27.585455,84.436234
Nawalparasi,2020,10,53.51772359,27.633505,83.952535
Kapilbastu,2020,10,29.16888512,27.636098,82.989886
Ramechhap,2020,10,39.69692217,27.508253,86.170473
Kathmandu,2020,10,41.28010426,27.725003,85.334538
Rupandehi,2020,10,38.94730909,27.581858,83.389628
Kavre,2020,10,42.06604766,27.539266,85.618132
Bhaktapur,2020,10,39.91246393,27.679856,85.442301
Makwanpur,2020,10,45.93375111,27.469932,85.079392
Lalitpur,2020,10,39.92959768,27.539145,85.341026
Okhaldhunga,2020,10,32.19730798,27.331806,86.418922
Bhojpur,2020,10,42.29870222,27.180734,87.067909
Parsa,2020,10,43.40857288,27.239618,84.780146
Sindhuli,2020,10,39.46221793,27.201824,85.943553
Khotang,2020,10,38.42214691,27.169881,86.787232
Panchthar,2020,10,52.08565784,27.115552,87.774862
Bara,2020,10,42.48902797,27.109749,85.070726
Tehrathum,2020,10,59.4551081,27.153802,87.547205
Rautahat,2020,10,42.87819774,27.002265,85.302537
Dhankuta,2020,10,56.38854659,26.991155,87.33102
Sarlahi,2020,10,37.84019936,26.985199,85.563792
Udayapur,2020,10,41.85320041,26.913352,86.696839
Mahottari,2020,10,39.19389061,26.883426,85.819526
Ilam,2020,10,62.39653476,26.879457,87.90406
Dhanusa,2020,10,47.64940354,26.829398,86.033434
Siraha,2020,10,48.59339257,26.757133,86.340126
Saptari,2020,10,54.04394384,26.616442,86.725082
Morang,2020,10,97.55281606,26.617733,87.472352
Sunsari,2020,10,85.20326614,26.65068,87.164867
Jhapa,2020,10,96.14647166,26.580276,87.913405
Humla,2020,11,4.656881177,30.031246,81.879939
Darchula,2020,11,5.301402947,29.891764,80.79208
Bajhang,2020,11,5.075571449,29.707187,81.177552
Mugu,2020,11,5.220144108,29.616697,82.370045
Bajura,2020,11,6.187034262,29.560981,81.563751
Baitadi,2020,11,6.9538375,29.505748,80.568945
Dolpa,2020,11,5.398585478,29.169672,83.051675
Jumla,2020,11,6.013727456,29.271429,82.216955
Kalikot,2020,11,7.419561544,29.193791,81.751297
Doti,2020,11,5.875392261,29.168435,80.894631
Dadeldhura,2020,11,7.026243757,29.223587,80.485935
Achham,2020,11,5.781196428,29.113284,81.297039
Mustang,2020,11,5.343809324,28.982166,83.857865
Dailekh,2020,11,5.496828484,28.877176,81.675712
Jajarkot,2020,11,8.442936526,28.864711,82.166041
Kanchanpur,2020,11,6.023112664,28.862743,80.321964
Kailali,2020,11,5.777740485,28.743479,80.875891
Rukum,2020,11,6.403054002,28.700602,82.663139
Surkhet,2020,11,4.398897111,28.63821,81.58624
Manang,2020,11,5.165868767,28.675265,84.224174
Myagdi,2020,11,4.478016612,28.553634,83.460469
Gorkha,2020,11,4.752489939,28.319581,84.79061
Bardiya,2020,11,4.172064192,28.384409,81.399746
Salyan,2020,11,4.143394241,28.397541,82.137366
Baglung,2020,11,3.980244092,28.34594,83.253815
Kaski,2020,11,5.57856546,28.354788,83.998296
Rolpa,2020,11,5.2190731,28.343304,82.625385
Lamjung,2020,11,5.578712913,28.292067,84.430079
Parbat,2020,11,3.13651784,28.209591,83.680393
Rasuwa,2020,11,3.746225335,28.183009,85.410846
Pyuthan,2020,11,4.404240936,28.118619,82.866551
Dhading,2020,11,4.85942096,27.950737,84.961925
Banke,2020,11,3.546489142,28.086256,81.827979
Gulmi,2020,11,3.144643258,28.093716,83.3024
Dang,2020,11,3.333596998,27.962875,82.417879
Syangja,2020,11,3.081309574,28.0212,83.804351
Sindhupalchok,2020,11,4.565189722,27.913888,85.737562
Dolakha,2020,11,4.637731716,27.783823,86.194733
Tanahu,2020,11,6.442981197,27.955538,84.252931
Arghakhanchi,2020,11,3.332543669,27.918662,83.073749
Solukhumbu,2020,11,4.209932265,27.712663,86.717251
Nuwakot,2020,11,4.346971916,27.914389,85.236035
Sankhuwasabha,2020,11,7.190886166,27.582582,87.277929
Palpa,2020,11,2.196029277,27.818993,83.625544
Taplejung,2020,11,10.65334988,27.581838,87.820592
Chitwan,2020,11,4.291903737,27.585455,84.436234
Nawalparasi,2020,11,3.367263418,27.633505,83.952535
Kapilbastu,2020,11,3.193799115,27.636098,82.989886
Ramechhap,2020,11,4.203306121,27.508253,86.170473
Kathmandu,2020,11,3.888050782,27.725003,85.334538
Rupandehi,2020,11,2.595172584,27.581858,83.389628
Kavre,2020,11,3.540277525,27.539266,85.618132
Bhaktapur,2020,11,4.593730533,27.679856,85.442301
Makwanpur,2020,11,3.202992622,27.469932,85.079392
Lalitpur,2020,11,2.460157782,27.539145,85.341026
Okhaldhunga,2020,11,4.028912609,27.331806,86.418922
Bhojpur,2020,11,7.734233245,27.180734,87.067909
Parsa,2020,11,3.124372058,27.239618,84.780146
Sindhuli,2020,11,4.377189796,27.201824,85.943553
Khotang,2020,11,4.737274695,27.169881,86.787232
Panchthar,2020,11,7.53558688,27.115552,87.774862
Bara,2020,11,3.601727512,27.109749,85.070726
Tehrathum,2020,11,9.252296689,27.153802,87.547205
Rautahat,2020,11,2.945825993,27.002265,85.302537
Dhankuta,2020,11,5.795711789,26.991155,87.33102
Sarlahi,2020,11,4.460751064,26.985199,85.563792
Udayapur,2020,11,4.586486245,26.913352,86.696839
Mahottari,2020,11,4.770201226,26.883426,85.819526
Ilam,2020,11,4.675408185,26.879457,87.90406
Dhanusa,2020,11,4.402910982,26.829398,86.033434
Siraha,2020,11,5.736666588,26.757133,86.340126
Saptari,2020,11,5.254321238,26.616442,86.725082
Morang,2020,11,3.999612722,26.617733,87.472352
Sunsari,2020,11,4.414493802,26.65068,87.164867
Jhapa,2020,11,3.404712953,26.580276,87.913405
Humla,2020,12,11.89209893,30.031246,81.879939
Darchula,2020,12,10.36567112,29.891764,80.79208
Bajhang,2020,12,12.1744068,29.707187,81.177552
Mugu,2020,12,13.77222457,29.616697,82.370045
Bajura,2020,12,12.83336722,29.560981,81.563751
Baitadi,2020,12,13.35772473,29.505748,80.568945
Dolpa,2020,12,12.42613345,29.169672,83.051675
Jumla,2020,12,20.71931652,29.271429,82.216955
Kalikot,2020,12,17.93259256,29.193791,81.751297
Doti,2020,12,12.47310416,29.168435,80.894631
Dadeldhura,2020,12,13.85029266,29.223587,80.485935
Achham,2020,12,9.685067518,29.113284,81.297039
Mustang,2020,12,7.722436412,28.982166,83.857865
Dailekh,2020,12,10.40569236,28.877176,81.675712
Jajarkot,2020,12,33.28479237,28.864711,82.166041
Kanchanpur,2020,12,6.925109418,28.862743,80.321964
Kailali,2020,12,7.92238886,28.743479,80.875891
Rukum,2020,12,18.33909625,28.700602,82.663139
Surkhet,2020,12,9.384664593,28.63821,81.58624
Manang,2020,12,6.796217716,28.675265,84.224174
Myagdi,2020,12,8.615565468,28.553634,83.460469
Gorkha,2020,12,7.272972747,28.319581,84.79061
Bardiya,2020,12,8.064330141,28.384409,81.399746
Salyan,2020,12,13.57200848,28.397541,82.137366
Baglung,2020,12,10.51081968,28.34594,83.253815
Kaski,2020,12,8.392046108,28.354788,83.998296
Rolpa,2020,12,10.30190529,28.343304,82.625385
Lamjung,2020,12,8.650867387,28.292067,84.430079
Parbat,2020,12,7.005223347,28.209591,83.680393
Rasuwa,2020,12,6.448964274,28.183009,85.410846
Pyuthan,2020,12,9.735762405,28.118619,82.866551
Dhading,2020,12,7.619031804,27.950737,84.961925
Banke,2020,12,7.364950029,28.086256,81.827979
Gulmi,2020,12,9.261691587,28.093716,83.3024
Dang,2020,12,10.10950624,27.962875,82.417879
Syangja,2020,12,7.21128967,28.0212,83.804351
Sindhupalchok,2020,12,7.227906256,27.913888,85.737562
Dolakha,2020,12,7.457865233,27.783823,86.194733
Tanahu,2020,12,10.65584535,27.955538,84.252931
Arghakhanchi,2020,12,6.941541347,27.918662,83.073749
Solukhumbu,2020,12,5.684572143,27.712663,86.717251
Nuwakot,2020,12,6.127105681,27.914389,85.236035
Sankhuwasabha,2020,12,4.768276161,27.582582,87.277929
Palpa,2020,12,6.376408962,27.818993,83.625544
Taplejung,2020,12,5.197989317,27.581838,87.820592
Chitwan,2020,12,4.930525783,27.585455,84.436234
Nawalparasi,2020,12,6.398956944,27.633505,83.952535
Kapilbastu,2020,12,5.885630818,27.636098,82.989886
Ramechhap,2020,12,7.257424128,27.508253,86.170473
Kathmandu,2020,12,6.336416025,27.725003,85.334538
Rupandehi,2020,12,3.80658771,27.581858,83.389628
Kavre,2020,12,6.900096127,27.539266,85.618132
Bhaktapur,2020,12,5.833746396,27.679856,85.442301
Makwanpur,2020,12,7.010868022,27.469932,85.079392
Lalitpur,2020,12,5.333498461,27.539145,85.341026
Okhaldhunga,2020,12,6.499898325,27.331806,86.418922
Bhojpur,2020,12,4.815863843,27.180734,87.067909
Parsa,2020,12,4.677641053,27.239618,84.780146
Sindhuli,2020,12,6.022222099,27.201824,85.943553
Khotang,2020,12,4.12810127,27.169881,86.787232
Panchthar,2020,12,3.34968518,27.115552,87.774862
Bara,2020,12,4.776557008,27.109749,85.070726
Tehrathum,2020,12,3.421041274,27.153802,87.547205
Rautahat,2020,12,5.281468711,27.002265,85.302537
Dhankuta,2020,12,3.562739855,26.991155,87.33102
Sarlahi,2020,12,4.103848586,26.985199,85.563792
Udayapur,2020,12,4.275533891,26.913352,86.696839
Mahottari,2020,12,4.788868182,26.883426,85.819526
Ilam,2020,12,3.327436912,26.879457,87.90406
Dhanusa,2020,12,4.600725986,26.829398,86.033434
Siraha,2020,12,5.046201268,26.757133,86.340126
Saptari,2020,12,4.601853137,26.616442,86.725082
Morang,2020,12,3.92891416,26.617733,87.472352
Sunsari,2020,12,3.457414913,26.65068,87.164867
Jhapa,2020,12,2.792902852,26.580276,87.913405
Humla,2021,1,10.53785742,30.031246,81.879939
Darchula,2021,1,14.98859752,29.891764,80.79208
Bajhang,2021,1,14.83466377,29.707187,81.177552
Mugu,2021,1,12.71457929,29.616697,82.370045
Bajura,2021,1,9.269409389,29.560981,81.563751
Baitadi,2021,1,17.46193452,29.505748,80.568945
Dolpa,2021,1,8.468740433,29.169672,83.051675
Jumla,2021,1,15.83278399,29.271429,82.216955
Kalikot,2021,1,15.63055803,29.193791,81.751297
Doti,2021,1,15.43760029,29.168435,80.894631
Dadeldhura,2021,1,19.47207877,29.223587,80.485935
Achham,2021,1,11.55670634,29.113284,81.297039
Mustang,2021,1,7.034044854,28.982166,83.857865
Dailekh,2021,1,12.77678068,28.877176,81.675712
Jajarkot,2021,1,21.10007896,28.864711,82.166041
Kanchanpur,2021,1,21.74243909,28.862743,80.321964
Kailali,2021,1,21.68744497,28.743479,80.875891
Rukum,2021,1,8.782800136,28.700602,82.663139
Surkhet,2021,1,10.7577339,28.63821,81.58624
Manang,2021,1,5.210450178,28.675265,84.224174
Myagdi,2021,1,6.84481625,28.553634,83.460469
Gorkha,2021,1,6.087677602,28.319581,84.79061
Bardiya,2021,1,9.632422349,28.384409,81.399746
Salyan,2021,1,6.715648228,28.397541,82.137366
Baglung,2021,1,4.950599234,28.34594,83.253815
Kaski,2021,1,8.446884771,28.354788,83.998296
Rolpa,2021,1,5.62312176,28.343304,82.625385
Lamjung,2021,1,7.209246098,28.292067,84.430079
Parbat,2021,1,7.978841702,28.209591,83.680393
Rasuwa,2021,1,5.64990691,28.183009,85.410846
Pyuthan,2021,1,5.334703401,28.118619,82.866551
Dhading,2021,1,7.521223532,27.950737,84.961925
Banke,2021,1,6.715981669,28.086256,81.827979
Gulmi,2021,1,5.711372454,28.093716,83.3024
Dang,2021,1,6.296371499,27.962875,82.417879
